2025-07-15 19:55, success, 4
2025-07-15 21:01, success, 15
2025-07-15 21:46, success, 3
2025-07-15 22:00, success, 68
2025-07-15 22:33, success, 7
2025-07-15 22:56, success, 4
2025-07-15 23:31, success, 3
2025-07-15 23:57, success, 67
2025-07-16 00:39, success, 67
2025-07-16 00:59, success, 16
2025-07-16 01:32, success, 3
2025-07-16 01:55, success, 3
2025-07-16 02:45, success, 7
2025-07-16 03:00, success, 30
2025-07-16 03:27, success, 7
2025-07-16 03:41, success, 9
2025-07-16 03:54, success, 3
2025-07-16 04:33, success, 3
2025-07-16 04:56, success, 15
2025-07-16 05:29, success, 7
2025-07-16 05:44, success, 21
2025-07-16 05:55, success, 9
2025-07-16 06:33, success, 6
2025-07-16 06:55, success, 15
2025-07-16 07:28, success, 3
2025-07-16 07:44, success, 6
2025-07-16 07:55, success, 6
2025-07-16 10:25, success, 3
2025-07-16 11:45, success, 3
2025-07-16 12:25, success, 3
2025-07-16 12:57, success, 142
2025-07-16 13:38, success, 16
2025-07-16 13:57, success, 7
2025-07-16 14:46, success, 3
2025-07-16 15:01, success, 3
2025-07-16 15:31, success, 6
2025-07-16 15:55, success, 2
2025-07-16 16:40, success, 3
2025-07-16 17:02, success, 3
2025-07-16 17:36, success, 6
2025-07-16 17:56, success, 8
2025-07-16 18:37, success, 3
2025-07-16 18:57, success, 3
2025-07-16 19:27, success, 9
2025-07-16 19:43, success, 3
2025-07-16 19:55, success, 3
2025-07-16 21:02, success, 3
2025-07-16 21:47, success, 4
2025-07-16 22:00, success, 7
2025-07-16 22:33, success, 16
2025-07-16 22:57, success, 3
2025-07-16 23:33, success, 16
2025-07-16 23:57, success, 3
2025-07-17 00:40, success, 3
2025-07-17 01:01, success, 3
2025-07-17 01:34, success, 3
2025-07-17 01:55, success, 7
2025-07-17 02:44, success, 20
2025-07-17 03:00, success, 4
2025-07-17 03:26, success, 3
2025-07-17 03:40, success, 3
2025-07-17 03:54, success, 4
2025-07-17 04:33, success, 7
2025-07-17 04:56, success, 3
2025-07-17 05:29, success, 4
2025-07-17 05:45, success, 3
2025-07-17 05:55, success, 3
2025-07-17 06:33, success, 3
2025-07-17 06:57, success, 7
2025-07-17 07:29, success, 6
2025-07-17 07:44, success, 3
2025-07-17 07:54, success, 3
2025-07-17 10:26, success, 9
2025-07-17 11:45, success, 15
2025-07-17 12:24, success, 10
2025-07-17 12:57, success, 3
2025-07-17 13:37, success, 4
2025-07-17 13:56, success, 16
2025-07-17 14:46, success, 6
2025-07-17 15:01, success, 3
2025-07-17 15:31, success, 3
2025-07-17 15:55, success, 16
2025-07-17 16:40, success, 3
2025-07-17 17:01, success, 3
2025-07-17 17:35, success, 3
2025-07-17 17:56, success, 16
2025-07-17 18:37, success, 4
2025-07-17 18:57, success, 4
2025-07-17 19:28, success, 7
2025-07-17 19:43, success, 9
2025-07-17 19:54, success, 3
2025-07-17 21:01, success, 3
2025-07-17 21:47, success, 3
2025-07-17 21:59, success, 3
2025-07-17 22:33, success, 4
2025-07-17 22:56, success, 6
2025-07-17 23:33, success, 43
2025-07-17 23:56, success, 6
2025-07-18 00:39, success, 7
2025-07-18 01:00, success, 3
2025-07-18 01:32, success, 3
2025-07-18 01:55, success, 21
2025-07-18 02:45, success, 6
2025-07-18 03:00, success, 3
2025-07-18 03:26, success, 4
2025-07-18 03:40, success, 7
2025-07-18 03:55, success, 7
2025-07-18 04:33, success, 16
2025-07-18 04:56, success, 4
2025-07-18 05:29, success, 6
2025-07-18 05:44, success, 15
2025-07-18 05:55, success, 3
2025-07-18 06:33, success, 3
2025-07-18 06:55, success, 21
2025-07-18 07:29, success, 3
2025-07-18 07:44, success, 10
2025-07-18 07:54, success, 15
2025-07-18 10:27, success, 6
2025-07-18 11:48, success, 6
2025-07-18 12:27, success, 3
2025-07-18 13:00, success, 15
2025-07-18 13:38, success, 7
2025-07-18 13:57, success, 7
2025-07-18 14:46, success, 10
2025-07-18 15:11, success, 3
2025-07-18 15:43, success, 10
2025-07-18 15:56, success, 5
2025-07-18 16:39, success, 16
2025-07-18 17:01, success, 3
2025-07-18 17:35, success, 11
2025-07-18 17:56, success, 3
2025-07-18 18:36, success, 4
2025-07-18 18:57, success, 3
2025-07-18 19:27, success, 7
2025-07-18 19:42, success, 3
2025-07-18 19:55, success, 16
2025-07-18 21:02, success, 3
2025-07-18 21:47, success, 4
2025-07-18 22:00, success, 3
2025-07-18 22:34, success, 3
2025-07-18 22:57, success, 3
2025-07-18 23:32, success, 6
2025-07-18 23:59, success, 7
2025-07-19 00:40, success, 3
2025-07-19 01:02, success, 3
2025-07-19 01:33, success, 3
2025-07-19 01:57, success, 10
2025-07-19 02:43, success, 3
2025-07-19 03:00, success, 21
2025-07-19 03:26, success, 9
2025-07-19 03:39, success, 3
2025-07-19 03:55, success, 4
2025-07-19 04:32, success, 7
2025-07-19 04:56, success, 7
2025-07-19 05:29, success, 15
2025-07-19 05:44, success, 3
2025-07-19 05:54, success, 4
2025-07-19 06:32, success, 4
2025-07-19 06:56, success, 7
2025-07-19 07:29, success, 4
2025-07-19 07:44, success, 4
2025-07-19 07:54, success, 4
2025-07-19 10:21, success, 10
2025-07-19 11:39, success, 6
2025-07-19 12:18, success, 7
2025-07-19 12:51, success, 2
2025-07-19 13:34, success, 4
2025-07-19 13:55, success, 3
2025-07-19 14:42, success, 7
2025-07-19 14:58, success, 6
2025-07-19 15:28, success, 7
2025-07-19 15:41, success, 16
2025-07-19 15:54, success, 3
2025-07-19 16:36, success, 10
2025-07-19 16:58, success, 7
2025-07-19 17:30, success, 3
2025-07-19 17:54, success, 4
2025-07-19 18:34, success, 10
2025-07-19 18:55, success, 3
2025-07-19 19:25, success, 15
2025-07-19 19:38, success, 15
2025-07-19 19:54, success, 3
2025-07-19 20:56, success, 6
2025-07-19 21:37, success, 15
2025-07-19 21:56, success, 4
2025-07-19 22:30, success, 7
2025-07-19 22:54, success, 3
2025-07-19 23:29, success, 3
2025-07-19 23:44, success, 15
2025-07-19 23:56, success, 3
2025-07-20 00:35, success, 4
2025-07-20 00:59, success, 4
2025-07-20 01:31, success, 3
2025-07-20 01:54, success, 3
2025-07-20 02:39, success, 4
2025-07-20 02:58, success, 15
2025-07-20 03:23, success, 4
2025-07-20 03:37, success, 3
2025-07-20 03:54, success, 4
2025-07-20 04:31, success, 3
2025-07-20 04:56, success, 3
2025-07-20 05:28, success, 7
2025-07-20 05:42, success, 2
2025-07-20 05:55, success, 10
2025-07-20 06:32, success, 6
2025-07-20 06:55, success, 3
2025-07-20 07:31, success, 3
2025-07-20 07:55, success, 3
2025-07-20 10:37, success, 3
2025-07-20 11:58, success, 4
2025-07-20 12:51, success, 4
2025-07-20 13:37, success, 3
2025-07-20 13:56, success, 15
2025-07-20 14:42, success, 3
2025-07-20 14:58, success, 4
2025-07-20 15:28, success, 5
2025-07-20 15:41, success, 3
2025-07-20 15:54, success, 4
2025-07-20 16:35, success, 16
2025-07-20 16:58, success, 3
2025-07-20 17:30, success, 7
2025-07-20 17:54, success, 8
2025-07-20 18:35, success, 10
2025-07-20 18:55, success, 4
2025-07-20 19:25, success, 3
2025-07-20 19:38, success, 7
2025-07-20 19:55, success, 3
2025-07-20 20:56, success, 10
2025-07-20 21:38, success, 7
2025-07-20 21:56, success, 7
2025-07-20 22:30, success, 15
2025-07-20 22:54, success, 6
2025-07-20 23:30, success, 3
2025-07-20 23:44, success, 4
2025-07-20 23:56, success, 3
2025-07-21 00:35, success, 3
2025-07-21 00:57, success, 3
2025-07-21 01:29, success, 11
2025-07-21 01:46, success, 3
2025-07-21 01:56, success, 4
2025-07-21 02:39, success, 2
2025-07-21 02:58, success, 3
2025-07-21 03:23, success, 3
2025-07-21 03:37, success, 6
2025-07-21 03:54, success, 3
2025-07-21 04:31, success, 3
2025-07-21 04:55, success, 6
2025-07-21 05:27, success, 10
2025-07-21 05:42, success, 4
2025-07-21 05:54, success, 4
2025-07-21 06:32, success, 4
2025-07-21 06:55, success, 3
2025-07-21 07:29, success, 4
2025-07-21 07:45, success, 3
2025-07-21 07:55, success, 10
2025-07-21 10:54, success, 3
2025-07-21 12:12, success, 4
2025-07-21 12:55, success, 7
2025-07-21 13:44, success, 3
2025-07-21 13:57, success, 3
2025-07-21 14:48, success, 6
2025-07-21 15:40, success, 3
2025-07-21 15:55, success, 6
2025-07-21 16:47, success, 4
2025-07-21 17:42, success, 3
2025-07-21 17:56, success, 3
2025-07-21 18:43, success, 15
2025-07-21 18:58, success, 6
2025-07-21 19:30, success, 15
2025-07-21 19:52, success, 3
2025-07-21 21:05, success, 7
2025-07-21 21:50, success, 15
2025-07-21 22:42, success, 6
2025-07-21 22:57, success, 4
2025-07-21 23:36, success, 16
2025-07-21 23:54, success, 7
2025-07-22 00:44, success, 31
2025-07-22 01:01, success, 27
2025-07-22 01:36, success, 3
2025-07-22 01:53, success, 16
2025-07-22 02:47, success, 31
2025-07-22 03:29, success, 3
2025-07-22 03:50, success, 11
2025-07-22 04:35, success, 10
2025-07-22 04:54, success, 3
2025-07-22 05:31, success, 7
2025-07-22 05:51, success, 15
2025-07-22 06:36, success, 5
2025-07-22 06:53, success, 4
2025-07-22 07:32, success, 5
2025-07-22 07:51, success, 3
2025-07-22 10:29, success, 6
2025-07-22 11:50, success, 6
2025-07-22 12:51, success, 4
2025-07-22 13:42, success, 2
2025-07-22 13:57, success, 7
2025-07-22 14:48, success, 3
2025-07-22 15:34, success, 6
2025-07-22 15:52, success, 15
2025-07-22 16:44, success, 6
2025-07-22 17:02, success, 3
2025-07-22 17:39, success, 6
2025-07-22 17:54, success, 6
